Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,DateUTC
                
2019-02-17 00:00:00,0.6,-0.697526615926,989.8,  ,  ,1.11875556219,3.80001889279,91.0,0.0,  ,  ,0.0,  ,  
2019-02-17 00:05:00,0.562916666667,-0.734207247514,989.49794692,  ,  ,1.10000546897,4.10002038433,91.0,0.0,  ,  ,0.0,  ,  
2019-02-17 00:10:00,0.5,-0.796440820832,989.4,  ,  ,1.38875690457,5.60002784201,91.0,0.0,  ,  ,0.0,  ,  
2019-02-17 00:15:00,0.5,-0.796440820832,989.4,  ,  ,1.4000069605,4.80002386458,91.0,0.0,  ,  ,0.0,  ,  
2019-02-17 00:20:00,0.523333333333,-0.854341335422,989.022205663,  ,  ,1.59250791757,3.80001889279,90.4625,0.0,  ,  ,0.0,  ,  
2019-02-17 00:25:00,0.51,-0.937535453337,988.9,  ,  ,1.60000795486,3.90001938997,90.0,0.0,  ,  ,0.0,  ,  
2019-02-17 00:30:00,0.55375,-0.894315599031,988.9,  ,  ,1.31125651926,3.90001938997,90.0,0.0,  ,  ,0.0,  ,  
2019-02-17 00:35:00,0.6,-0.848626143663,988.9,  ,  ,1.30000646332,3.90001938997,90.0,0.0,  ,  ,0.0,  ,  
2019-02-17 00:40:00,0.593333333333,-0.855212004453,988.9,  ,  ,1.10750550626,7.50003728841,90.0,0.0,  ,  ,0.0,  ,  
2019-02-17 00:45:00,0.647083333333,-0.889067484715,988.9,  ,  ,1.10000546897,5.80002883637,89.4291666667,0.0,  ,  ,0.0,  ,  
2019-02-17 00:50:00,0.7,-0.902557819878,988.597764531,  ,  ,1.87000929724,5.80002883637,89.0,0.0,  ,  ,0.0,  ,  
2019-02-17 00:55:00,0.7,-0.902557819878,988.5,  ,  ,1.9000094464,4.10002038433,89.0,0.0,  ,  ,0.0,  ,  
2019-02-17 01:00:00,0.7,-0.902557819878,988.5,  ,  ,1.41875705372,6.10003032791,89.0,0.0,  ,  ,0.0,  ,  
2019-02-17 01:05:00,0.76375,-0.95848587962,988.348882265,  ,  ,1.4000069605,4.30002137869,88.2291666667,0.0,  ,  ,0.0,  ,  
2019-02-17 01:10:00,0.860416666667,-0.898742408473,988.3,  ,  ,1.59250791757,4.30002137869,88.0,0.0,  ,  ,0.0,  ,  
2019-02-17 01:15:00,0.842916666667,-0.915985277257,988.3,  ,  ,1.60000795486,6.30003132226,88.0,0.0,  ,  ,0.0,  ,  
2019-02-17 01:20:00,0.803333333333,-0.954987073087,988.224415714,  ,  ,1.60000795486,4.10002038433,88.0,0.0,  ,  ,0.0,  ,  
2019-02-17 01:25:00,0.8,-0.958271439198,988.2,  ,  ,1.60000795486,3.80001889279,88.0,0.0,  ,  ,0.0,  ,  
2019-02-17 01:30:00,0.8,-1.00553451527,988.2,  ,  ,1.11875556219,3.3000164069,87.6958333333,0.0,  ,  ,0.0,  ,  
2019-02-17 01:35:00,0.73625,-1.17693557905,988.048948949,  ,  ,1.10000546897,2.80001392101,87.0,0.0,  ,  ,0.0,  ,  
2019-02-17 01:40:00,0.7,-1.21260622462,988.0,  ,  ,0.811254033363,3.80001889279,87.0,0.0,  ,  ,0.0,  ,  
2019-02-17 01:45:00,0.7,-1.21260622462,988.0,  ,  ,0.80000397743,3.90001938997,87.0,0.0,  ,  ,0.0,  ,  
2019-02-17 01:50:00,0.7,-1.14489786346,987.621574489,  ,  ,0.896254455965,3.10001541254,87.4333333333,0.0,  ,  ,0.0,  ,  
2019-02-17 01:55:00,0.7,-1.21260622462,987.5,  ,  ,0.900004474609,3.80001889279,87.0,0.0,  ,  ,0.0,  ,  
2019-02-17 02:00:00,0.7,-1.21260622462,987.5,  ,  ,0.900004474609,3.60001789844,87.0,0.0,  ,  ,0.0,  ,  
2019-02-17 02:05:00,0.65625,-1.25565711965,987.197813121,  ,  ,0.900004474609,2.40001193229,87.0,0.0,  ,  ,0.0,  ,  
2019-02-17 02:10:00,0.6,-1.31100845667,987.1,  ,  ,0.611253039005,3.10001541254,87.0,0.0,  ,  ,0.0,  ,  
2019-02-17 02:15:00,0.592916666667,-1.3179786399,987.1,  ,  ,0.600002983073,3.10001541254,87.0,0.0,  ,  ,0.0,  ,  
2019-02-17 02:20:00,0.506666666667,-1.40285113746,986.873323398,  ,  ,0.792503940142,3.3000164069,87.0,0.0,  ,  ,0.0,  ,  
2019-02-17 02:25:00,0.5,-1.49367120217,986.8,  ,  ,0.80000397743,1.60000795486,86.4625,0.0,  ,  ,0.0,  ,  
2019-02-17 02:30:00,0.5,-1.56654570875,986.8,  ,  ,0.607503020361,3.60001789844,86.0,0.0,  ,  ,0.0,  ,  
2019-02-17 02:35:00,0.570416666667,-1.49734574367,986.724403578,  ,  ,0.600002983073,2.10001044075,86.0,0.0,  ,  ,0.0,  ,  
2019-02-17 02:40:00,0.6,-1.46827367488,986.7,  ,  ,0.600002983073,3.40001690408,86.0,0.0,  ,  ,0.0,  ,  
2019-02-17 02:45:00,0.6,-1.46827367488,986.7,  ,  ,0.600002983073,2.80001392101,86.0,0.0,  ,  ,0.0,  ,  
2019-02-17 02:50:00,0.690416666667,-1.4064681539,986.548882265,  ,  ,0.792503940142,4.10002038433,85.8291666667,0.0,  ,  ,0.0,  ,  
2019-02-17 02:55:00,0.7,-1.52902636205,986.5,  ,  ,0.80000397743,5.30002635048,85.0,0.0,  ,  ,0.0,  ,  
2019-02-17 03:00:00,0.7,-1.52902636205,986.5,  ,  ,0.896254455965,4.30002137869,85.0,0.0,  ,  ,0.0,  ,  
2019-02-17 03:05:00,0.7,-1.52902636205,986.197959184,  ,  ,0.900004474609,3.40001690408,85.0,0.0,  ,  ,0.0,  ,  
2019-02-17 03:10:00,0.689583333333,-1.43239831519,986.1,  ,  ,0.900004474609,3.80001889279,85.6708333333,0.0,  ,  ,0.0,  ,  
2019-02-17 03:15:00,0.606666666667,-1.4617222314,986.1,  ,  ,0.900004474609,2.90001441819,86.0,0.0,  ,  ,0.0,  ,  
2019-02-17 03:20:00,0.6,-1.46827367488,985.873346693,  ,  ,0.803753996075,3.3000164069,86.0,0.0,  ,  ,0.0,  ,  
2019-02-17 03:25:00,0.686666666667,-1.5101783132,985.8,  ,  ,0.80000397743,4.30002137869,85.2,0.0,  ,  ,0.0,  ,  
2019-02-17 03:30:00,0.813333333333,-1.41780293569,985.8,  ,  ,0.896254455965,3.90001938997,85.0,0.0,  ,  ,0.0,  ,  
2019-02-17 03:35:00,0.903333333333,-1.32947915441,985.649105368,  ,  ,0.900004474609,3.90001938997,85.0,0.0,  ,  ,0.0,  ,  
2019-02-17 03:40:00,1.05666666667,-1.24326660177,985.6,  ,  ,1.0916720942,4.30002137869,84.6,0.0,  ,  ,0.0,  ,  
2019-02-17 03:45:00,1.18,-1.21929895059,985.6,  ,  ,1.10000546897,5.30002635048,84.0,0.0,  ,  ,0.0,  ,  
2019-02-17 03:50:00,1.30666666667,-1.11682622309,985.373658052,  ,  ,1.29167308856,5.60002784201,83.8666666667,0.0,  ,  ,0.0,  ,  
2019-02-17 03:55:00,1.39666666667,-1.16482329899,985.3,  ,  ,1.30000646332,3.80001889279,83.0333333333,0.0,  ,  ,0.0,  ,  
2019-02-17 04:00:00,1.4,-1.16703349954,985.3,  ,  ,1.39584027312,5.80002883637,83.0,0.0,  ,  ,0.0,  ,  
2019-02-17 04:05:00,1.44666666667,-1.12136359794,985.073807157,  ,  ,1.4000069605,5.10002535612,83.0,0.0,  ,  ,0.0,  ,  
2019-02-17 04:10:00,1.46666666667,-1.10179084157,985.0,  ,  ,1.5916745801,4.80002386458,83.0,0.0,  ,  ,0.0,  ,  
2019-02-17 04:15:00,1.4,-1.16703349954,985.0,  ,  ,1.60000795486,7.60003778559,83.0,0.0,  ,  ,0.0,  ,  
2019-02-17 04:20:00,1.4,-1.16703349954,984.773807157,  ,  ,1.40834033527,8.0000397743,83.0,0.0,  ,  ,0.0,  ,  
2019-02-17 04:25:00,1.4,-1.16703349954,984.7,  ,  ,1.4000069605,5.30002635048,83.0,0.0,  ,  ,0.0,  ,  
2019-02-17 04:30:00,1.4,-1.16703349954,984.7,  ,  ,1.5916745801,5.60002784201,83.0,0.0,  ,  ,0.0,  ,  
2019-02-17 04:35:00,1.4,-1.16703349954,984.322763419,  ,  ,1.60000795486,4.30002137869,83.0,0.0,  ,  ,0.0,  ,  
2019-02-17 04:40:00,1.40666666667,-1.16050921616,984.2,  ,  ,1.40834033527,6.10003032791,83.0,0.0,  ,  ,0.0,  ,  
2019-02-17 04:45:00,1.47,-1.09852871892,984.2,  ,  ,1.4000069605,8.10004027148,83.0,0.0,  ,  ,0.0,  ,  
2019-02-17 04:50:00,1.58333333333,-0.987617130015,984.275409836,  ,  ,1.5916745801,7.60003778559,83.0,0.0,  ,  ,0.0,  ,  
2019-02-17 04:55:00,1.68,-0.992084964578,984.3,  ,  ,1.60000795486,4.80002386458,82.4,0.0,  ,  ,0.0,  ,  
2019-02-17 05:00:00,1.75,-0.990078101067,984.3,  ,  ,1.60000795486,8.60004275738,82.0,0.0,  ,  ,0.0,  ,  
2019-02-17 05:05:00,1.79333333333,-0.947730926448,984.149275362,  ,  ,1.60000795486,5.80002883637,82.0,0.0,  ,  ,0.0,  ,  
2019-02-17 05:10:00,1.8,-0.941215992074,984.1,  ,  ,1.60000795486,5.60002784201,82.0,0.0,  ,  ,0.0,  ,  
2019-02-17 05:15:00,1.8,-0.941215992074,984.1,  ,  ,1.60000795486,7.30003629405,82.0,0.0,  ,  ,0.0,  ,  
2019-02-17 05:20:00,1.82333333333,-0.918413754457,984.1,  ,  ,2.07917700384,5.80002883637,82.0,0.0,  ,  ,0.0,  ,  
2019-02-17 05:25:00,1.8,-0.941215992074,984.1,  ,  ,2.10001044075,8.60004275738,82.0,0.0,  ,  ,0.0,  ,  
2019-02-17 05:30:00,1.8,-0.941215992074,984.1,  ,  ,2.10001044075,6.30003132226,82.0,0.0,  ,  ,0.0,  ,  
2019-02-17 05:35:00,1.72333333333,-0.850610255154,984.250870214,  ,  ,2.10001044075,6.6000328138,83.0,0.0,  ,  ,0.0,  ,  
2019-02-17 05:40:00,1.69,-0.883230783406,984.3,  ,  ,1.81250901137,6.50003231662,83.0,0.0,  ,  ,0.0,  ,  
2019-02-17 05:45:00,1.62,-0.951734210583,984.3,  ,  ,1.80000894922,4.80002386458,83.0,0.0,  ,  ,0.0,  ,  
2019-02-17 05:50:00,1.6,-0.960345533273,984.073807157,  ,  ,1.60834132963,6.6000328138,83.0666666667,0.0,  ,  ,0.0,  ,  
2019-02-17 05:55:00,1.62666666667,-0.945210056108,984.0,  ,  ,1.60000795486,7.1000352997,83.0,0.0,  ,  ,0.0,  ,  
2019-02-17 06:00:00,1.6,-0.867488555223,984.0,  ,  ,2.27084462344,5.80002883637,83.6333333333,0.0,  ,  ,0.0,  ,  
2019-02-17 06:05:00,1.6,-0.807700767753,983.849304175,  ,  ,2.30001143511,7.60003778559,84.0,0.0,  ,  ,0.0,  ,  
2019-02-17 06:10:00,1.6,-0.807700767753,983.8,  ,  ,1.91667619593,4.80002386458,84.0,0.0,  ,  ,0.0,  ,  
2019-02-17 06:15:00,1.6,-0.807700767753,983.8,  ,  ,1.9000094464,6.50003231662,84.0,0.0,  ,  ,0.0,  ,  
2019-02-17 06:20:00,1.57666666667,-0.830566952098,983.950720318,  ,  ,2.09167706599,6.50003231662,84.0,0.0,  ,  ,0.0,  ,  
2019-02-17 06:25:00,1.44666666667,-0.844606980411,984.0,  ,  ,2.10001044075,5.10002535612,84.7,0.0,  ,  ,0.0,  ,  
2019-02-17 06:30:00,1.4,-0.842073946335,984.0,  ,  ,1.90834282116,6.10003032791,85.0,0.0,  ,  ,0.0,  ,  
2019-02-17 06:35:00,1.4,-0.842073946335,983.773807157,  ,  ,1.9000094464,5.50002734483,85.0,0.0,  ,  ,0.0,  ,  
2019-02-17 06:40:00,1.4,-0.842073946335,983.7,  ,  ,1.8041756366,7.00003480252,85.0,0.0,  ,  ,0.0,  ,  
2019-02-17 06:45:00,1.4,-0.831358912894,983.7,  ,  ,1.80000894922,5.30002635048,85.0666666667,0.0,  ,  ,0.0,  ,  
2019-02-17 06:50:00,1.49,-0.737672477658,983.549279682,  ,  ,1.80000894922,6.6000328138,85.1,0.0,  ,  ,0.0,  ,  
2019-02-17 06:55:00,1.64666666667,-0.605385253354,983.5,  ,  ,1.80000894922,6.80003380816,84.9666666667,0.0,  ,  ,0.0,  ,  
2019-02-17 07:00:00,1.75666666667,-0.654171834794,983.5,  ,  ,2.375011808,4.10002038433,84.0,0.0,  ,  ,0.0,  ,  
2019-02-17 07:05:00,1.70333333333,-0.544406279503,983.726192843,  ,  ,2.40001193229,6.10003032791,85.0,0.0,  ,  ,0.0,  ,  
2019-02-17 07:10:00,1.7,-0.547677314279,983.8,  ,  ,1.44167383433,5.60002784201,85.0,0.0,  ,  ,0.0,  ,  
2019-02-17 07:15:00,1.69666666667,-0.550948349911,983.8,  ,  ,1.4000069605,6.00002983073,85.0,0.0,  ,  ,0.0,  ,  
2019-02-17 07:20:00,1.7,-0.547677314279,983.649273911,  ,  ,1.78334219969,5.50002734483,85.0,0.0,  ,  ,0.0,  ,  
2019-02-17 07:25:00,1.71,-0.537864212516,983.6,  ,  ,1.80000894922,4.60002287023,85.0,0.0,  ,  ,0.0,  ,  
2019-02-17 07:30:00,1.79666666667,-0.452817652983,983.6,  ,  ,1.89584275901,7.30003629405,85.0,0.0,  ,  ,0.0,  ,  
2019-02-17 07:35:00,1.8,-0.449546643008,983.675375375,  ,  ,1.9000094464,3.90001938997,85.0,0.0,  ,  ,0.0,  ,  
2019-02-17 07:40:00,1.8,-0.449546643008,983.7,  ,  ,1.61250801701,6.6000328138,85.0,0.0,  ,  ,0.0,  ,  
2019-02-17 07:45:00,1.80333333333,-0.446275633889,983.7,  ,  ,1.60000795486,5.60002784201,85.0,0.0,  ,  ,0.0,  ,  
2019-02-17 07:50:00,1.83666666667,-0.408187738026,983.624602386,  ,  ,1.79167557445,6.80003380816,85.0333333333,0.0,  ,  ,0.0,  ,  
2019-02-17 07:55:00,1.85333333333,-0.263301914046,983.6,  ,  ,1.80000894922,4.80002386458,85.8333333333,0.0,  ,  ,0.0,  ,  
2019-02-17 08:00:00,1.88666666667,-0.273292070772,983.6,  ,  ,1.41667371003,4.10002038433,85.5666666667,0.0,  ,  ,0.0,  ,  
2019-02-17 08:05:00,1.9,-0.281613118249,983.675347912,  ,  ,1.4000069605,5.80002883637,85.4333333333,0.0,  ,  ,0.0,  ,  
2019-02-17 08:10:00,1.90333333333,-0.246227816281,983.7,  ,  ,1.30417315071,4.50002237305,85.6333333333,0.0,  ,  ,0.0,  ,  
2019-02-17 08:15:00,1.9,-0.190802373472,983.7,  ,  ,1.30000646332,4.30002137869,86.0,0.0,  ,  ,0.0,  ,  
2019-02-17 08:20:00,1.9,-0.190802373472,983.624639841,  ,  ,1.10833884373,3.80001889279,86.0,0.0,  ,  ,0.0,  ,  
2019-02-17 08:25:00,1.9,-0.190802373472,983.6,  ,  ,1.10000546897,4.80002386458,86.0,0.0,  ,  ,0.0,  ,  
2019-02-17 08:30:00,1.84,-0.24975992469,983.6,  ,  ,0.908337849374,4.10002038433,86.0,0.0,  ,  ,0.0,  ,  
2019-02-17 08:35:00,1.79333333333,-0.295615976001,983.449204771,  ,  ,0.900004474609,4.30002137869,86.0,0.0,  ,  ,0.0,  ,  
2019-02-17 08:40:00,1.71333333333,-0.226032354171,983.4,  ,  ,1.28333971379,5.30002635048,86.9333333333,0.0,  ,  ,0.0,  ,  
2019-02-17 08:45:00,1.7,-0.228620328762,983.4,  ,  ,1.30000646332,3.80001889279,87.0,0.0,  ,  ,0.0,  ,  
