Date,TemperatureHighC,TemperatureAvgC,TemperatureLowC,DewpointHighC,DewpointAvgC,DewpointLowC,HumidityHigh,HumidityAvg,HumidityLow,PressureMaxhPa,PressureMinhPa,WindSpeedMaxKMH,WindSpeedAvgKMH,GustSpeedMaxKMH,PrecipitationSumCM,aqiusHigh,aqiusLow
                
2019-03-01,0.4,-2.64578120157,-8.1,0.121324850757,-3.42793928802,-10.3173693487,99.0,94.3164930556,84.0,739.410804144,725.909693904,4.30002137869,1.38403031857,9.00004474609,1.778,$day.aqius.max.raw,$day.aqius.min.raw
2019-03-02,-3.7,-8.73400684517,-15.1,-6.99725161165,-10.8844807357,-16.2325941992,94.0,84.679583866,75.0,743.386131048,739.410804144,2.80001392101,0.67418001267,6.6000328138,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-03-03,0.8,-4.14937502048,-10.2,-2.57179533884,-6.7141493095,-11.3828731571,95.0,82.8121862691,64.0,741.135946008,734.235378552,4.10002038433,1.8527919871,10.3000512094,0.762,$day.aqius.max.raw,$day.aqius.min.raw
2019-03-04,1.1,-5.20934847406,-12.3,0.677626275516,-6.00439387711,-13.327242052,98.0,94.1013566849,90.0,736.710582096,733.035279864,1.80000894922,0.286783506344,4.80002386458,1.016,$day.aqius.max.raw,$day.aqius.min.raw
2019-03-05,4.6,2.74200662483,0.9,4.21165065019,2.29268103316,0.478332848284,99.0,96.8584003443,95.0,733.035279864,727.034786424,2.30001143511,1.32993931665,8.80004375174,4.572,$day.aqius.max.raw,$day.aqius.min.raw
2019-03-06,3.2,-4.13177655378,-10.1,2.2291646486,-7.40863136366,-13.3535403387,97.0,78.5125321435,57.0,752.161852704,726.959780256,5.60002784201,1.77220788507,13.3000661248,1.27,$day.aqius.max.raw,$day.aqius.min.raw
2019-03-07,0.4,-5.10834226208,-12.4,-5.8723500628,-9.85730848593,-14.5354785482,87.0,70.013703171,58.0,753.886994568,748.786575144,4.60002287023,2.11033207215,10.3000512094,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-03-08,2.9,1.11540961447,-1.4,1.78124053607,-0.220672062975,-5.96851994285,96.0,90.9090242668,71.0,748.786575144,739.93584732,4.10002038433,2.06853603659,11.5000571756,4.064,$day.aqius.max.raw,$day.aqius.min.raw
2019-03-09,5.5,3.62402208759,0.3,2.64884495796,-0.999163579268,-4.74124880084,94.0,72.830541088,54.0,742.111026192,737.760668448,3.3000164069,1.57268577041,11.1000551868,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-03-10,5.6,1.96347833614,-0.2,2.22947354584,-1.01315805579,-3.73781244936,94.0,80.7577652836,74.0,741.660989184,734.085366216,2.80001392101,1.1384392193,8.30004126584,0.508,$day.aqius.max.raw,$day.aqius.min.raw
