Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,DateUTC
                
2019-06-26 00:00:00,14.2,11.8613596052,758.698354916,  ,  ,0.0,0.0,85.8375,0.0,  ,  ,0.0,  ,  
2019-06-26 00:05:00,14.2,11.8959876593,758.68738932,  ,  ,0.0,0.0,86.0336134454,0.0,  ,  ,0.0,  ,  
2019-06-26 00:10:00,14.2,11.8900574082,758.68738932,  ,  ,0.0,0.0,86.0,0.0,  ,  ,0.0,  ,  
2019-06-26 00:15:00,14.1829166667,11.9444469342,758.623417857,  ,  ,0.0,0.0,86.4041666667,0.0,  ,  ,0.0,  ,  
2019-06-26 00:20:00,14.1,11.9673051606,758.612383152,  ,  ,0.0,0.0,87.0,0.0,  ,  ,0.0,  ,  
2019-06-26 00:25:00,14.1104166667,11.9775461168,758.612383152,  ,  ,0.0,0.0,87.0,0.0,  ,  ,0.0,  ,  
2019-06-26 00:30:00,14.1029166667,11.9701726291,758.676386426,  ,  ,0.0,0.0,87.0,0.0,  ,  ,0.0,  ,  
2019-06-26 00:35:00,14.0829166667,11.9505099768,758.68738932,  ,  ,0.0,0.0,87.0,0.0,  ,  ,0.0,  ,  
2019-06-26 00:40:00,14.0770833333,11.9149382733,758.68738932,  ,  ,0.0,0.0,86.8291666667,0.0,  ,  ,0.0,  ,  
2019-06-26 00:45:00,14.1904166667,11.9986086396,758.623386046,  ,  ,0.0,0.0,86.6708333333,0.0,  ,  ,0.0,  ,  
2019-06-26 00:50:00,14.2,11.9304478233,758.612383152,  ,  ,0.0,0.0,86.2291666667,0.0,  ,  ,0.0,  ,  
2019-06-26 00:55:00,14.2,11.967084645,758.612383152,  ,  ,0.0,0.0,86.4375,0.0,  ,  ,0.0,  ,  
2019-06-26 01:00:00,14.1495833333,12.021871175,758.548411689,  ,  ,0.0,0.0,87.0333333333,0.0,  ,  ,0.0,  ,  
2019-06-26 01:05:00,14.1,11.9673051606,758.537376984,  ,  ,0.0,0.0,87.0,0.0,  ,  ,0.0,  ,  
2019-06-26 01:10:00,14.1,11.9912870845,758.537376984,  ,  ,0.0,0.0,87.1375,0.0,  ,  ,0.0,  ,  
2019-06-26 01:15:00,14.0829166667,12.0837872026,758.345452747,  ,  ,0.0,0.0,87.7666666667,0.0,  ,  ,0.0,  ,  
2019-06-26 01:20:00,13.9395833333,11.8146769551,758.31235848,  ,  ,0.0,0.0,87.0291666667,0.0,  ,  ,0.0,  ,  
2019-06-26 01:25:00,13.8529166667,11.8523809799,758.31235848,  ,  ,0.0,0.0,87.7375,0.0,  ,  ,0.0,  ,  
2019-06-26 01:30:00,13.8,11.845612609,758.376327704,  ,  ,0.0,0.0,88.0,0.0,  ,  ,0.0,  ,  
2019-06-26 01:35:00,13.8033333333,11.8488943371,758.387364648,  ,  ,0.0,0.0,88.0,0.0,  ,  ,0.0,  ,  
2019-06-26 01:40:00,13.87375,11.9182206858,758.387364648,  ,  ,0.0,0.0,88.0,0.0,  ,  ,0.0,  ,  
2019-06-26 01:45:00,13.8966666667,11.9407824502,758.323427424,  ,  ,0.0,0.0,88.0,0.0,  ,  ,0.0,  ,  
2019-06-26 01:50:00,13.8095833333,11.8550475755,758.31235848,  ,  ,0.0,0.0,88.0,0.0,  ,  ,0.0,  ,  
2019-06-26 01:55:00,13.6991666667,11.8272493963,758.31235848,  ,  ,0.0,0.0,88.4708333333,0.0,  ,  ,0.0,  ,  
2019-06-26 02:00:00,13.5966666667,11.8166799526,758.248355206,  ,  ,0.0,0.0,89.0,0.0,  ,  ,0.0,  ,  
