Date,TemperatureHighC,TemperatureAvgC,TemperatureLowC,DewpointHighC,DewpointAvgC,DewpointLowC,HumidityHigh,HumidityAvg,HumidityLow,PressureMaxhPa,PressureMinhPa,WindSpeedMaxKMH,WindSpeedAvgKMH,GustSpeedMaxKMH,PrecipitationSumCM,aqiusHigh,aqiusLow
                
2019-04-01,4.9,1.64556971184,-2.1,1.58350258622,-0.0689338838126,-2.93369572721,97.0,88.6127592122,77.0,757.487290632,743.386131048,2.90001441819,0.830415802905,8.30004126584,2.54,$day.aqius.max.raw,$day.aqius.min.raw
2019-04-02,7.4,1.00539795565,-4.5,-0.489347206734,-2.67106330581,-5.03954022519,98.0,78.7300405335,51.0,761.387611368,757.487290632,0.900004474609,0.132639548341,3.60001789844,0.254,$day.aqius.max.raw,$day.aqius.min.raw
2019-04-03,9.2,2.10899395354,-4.8,-0.184542869599,-2.60772049577,-5.37637627869,97.0,73.8258791984,48.0,761.087586696,757.93732764,1.9000094464,0.388892013817,6.30003132226,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-04-04,9.3,2.23511771414,-4.7,-0.040961286131,-2.73981277102,-5.41612721082,97.0,72.7030960648,47.0,758.537376984,755.012087088,1.9000094464,0.373612968626,6.30003132226,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-04-05,11.5,3.7420717411,-4.7,-0.558966947687,-3.42522382424,-5.51542834795,97.0,64.682339549,32.0,757.18726596,754.637056248,3.10001541254,0.65764215853,7.80003877995,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-04-06,9.0,4.11850549769,-2.3,2.68047130025,-0.404240469615,-3.46729522745,93.0,73.6753585421,54.0,758.987413992,756.662222784,2.10001044075,0.408334746032,6.80003380816,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-04-07,10.1,4.83157437674,1.6,1.72021895898,0.260393556341,-1.83745852651,90.0,73.2857155223,54.0,756.662222784,752.68689588,2.30001143511,0.360848148218,5.50002734483,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-04-08,8.2,5.11461970208,1.9,6.06732155116,2.37776785552,-1.94840800747,93.0,82.6236757007,71.0,752.68689588,746.161359264,3.3000164069,1.46473818511,9.50004723199,2.794,$day.aqius.max.raw,$day.aqius.min.raw
2019-04-09,12.7,8.74196759259,6.0,8.62268216364,6.29952809687,3.43161714495,98.0,85.0726996528,68.0,746.986427112,745.411297584,3.40001690408,0.793871134439,8.60004275738,9.906,$day.aqius.max.raw,$day.aqius.min.raw
2019-04-10,10.2,5.98551371126,0.2,9.43449335291,5.46223192885,-0.219198796832,99.0,96.472683643,86.0,751.486797192,746.086353096,1.30000646332,0.103472736664,4.80002386458,4.572,$day.aqius.max.raw,$day.aqius.min.raw
2019-04-11,8.1,2.99363262271,-2.8,1.15892349894,-0.843283159148,-3.07123911372,99.0,77.6293756296,57.0,755.012087088,751.486797192,2.30001143511,0.29129774456,5.80002883637,0.254,$day.aqius.max.raw,$day.aqius.min.raw
2019-04-12,6.1,2.40697192076,-0.8,0.228542830744,-1.72975693301,-3.59032392994,88.0,74.5536494048,63.0,757.037253624,755.012087088,2.30001143511,1.22176711329,7.00003480252,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-04-13,7.7,2.83999317783,-2.0,-0.601885131648,-2.51274844176,-4.08089417137,86.0,68.9353342801,51.0,758.162346144,756.737228952,2.80001392101,1.16443350217,7.30003629405,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-04-14,6.1,3.41923763408,1.3,-1.55397343262,-2.64238421445,-3.84687235018,74.0,64.8831286234,53.0,758.837401656,757.487290632,3.3000164069,1.54599200686,8.60004275738,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-04-15,11.5,5.2793264579,-0.8,-1.29503046977,-3.46428141229,-4.98230535423,83.0,54.5416442691,37.0,760.712555856,758.462370816,2.80001392101,1.06182031365,8.0000397743,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-04-16,11.5,5.17317253079,-3.1,3.48414823416,-0.21667448781,-4.66073587602,93.0,69.5985876416,55.0,762.287685384,758.987413992,3.40001690408,1.15090271276,8.5000422602,0.0,$day.aqius.max.raw,$day.aqius.min.raw
