Date,TemperatureHighC,TemperatureAvgC,TemperatureLowC,DewpointHighC,DewpointAvgC,DewpointLowC,HumidityHigh,HumidityAvg,HumidityLow,PressureMaxhPa,PressureMinhPa,WindSpeedMaxKMH,WindSpeedAvgKMH,GustSpeedMaxKMH,PrecipitationSumCM,aqiusHigh,aqiusLow
                
2019-08-01,14.1,12.3225753579,10.6,11.8288492801,10.8500966269,9.42258996119,97.0,90.8222400315,83.0,745.93634076,744.586229736,1.80000894922,0.954307592726,6.00002983073,1.016,$day.aqius.max.raw,$day.aqius.min.raw
2019-08-02,15.9,13.2449884259,11.1,11.6723625411,10.9439097813,9.9538657956,97.0,86.3717011468,69.0,745.336291416,743.236118712,1.4000069605,0.668753506486,5.30002635048,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-08-03,16.8,13.1117412978,10.8,12.4462293659,11.017670886,9.71310188071,96.0,87.5890153152,67.0,743.236118712,741.81100152,1.10000546897,0.297918508036,5.00002485894,3.302,$day.aqius.max.raw,$day.aqius.min.raw
2019-08-04,13.6,10.1560661163,7.3,9.77343327167,7.637853541,6.52832530324,97.0,84.8690544248,67.0,743.161112544,742.036020024,1.9000094464,1.10812901417,7.30003629405,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-08-05,14.0,10.5556206597,8.8,10.0469844063,8.72385906164,7.22535228187,95.0,88.6666377315,72.0,742.18603236,739.710828816,2.30001143511,1.07104843843,8.80004375174,0.762,$day.aqius.max.raw,$day.aqius.min.raw
2019-08-06,19.3,13.1156546379,9.4,12.8237448825,9.94058915725,8.46299568241,97.0,82.7048632027,57.0,745.036266744,740.835921336,2.10001044075,0.7920620907,7.00003480252,1.778,$day.aqius.max.raw,$day.aqius.min.raw
2019-08-07,23.5,16.0614517699,9.1,16.1930662578,13.0207086666,8.4957753311,99.0,83.6366436201,61.0,746.461383936,745.036266744,4.10002038433,0.427875634797,11.3000561812,0.762,$day.aqius.max.raw,$day.aqius.min.raw
2019-08-08,22.6,17.4191971939,12.9,17.857947982,15.7688901192,12.534522558,99.0,90.532740162,72.0,745.711322256,737.835674616,1.30000646332,0.210416659519,3.60001789844,0.254,$day.aqius.max.raw,$day.aqius.min.raw
2019-08-09,18.3,16.1600564236,14.6,17.2407758946,15.4304587092,13.9685791065,99.0,95.4740596065,89.0,740.760915168,732.885267528,3.10001541254,1.56612902485,9.80004872352,13.462,$day.aqius.max.raw,$day.aqius.min.raw
2019-08-10,18.6,14.9634149178,12.2,14.0680791023,12.2649231523,10.9595212828,98.0,84.8116955723,65.0,748.93658748,740.760915168,3.90001938997,1.81234012352,11.3000561812,17.78,$day.aqius.max.raw,$day.aqius.min.raw
2019-08-11,19.2,13.9913637411,9.4,13.1343249336,10.6721433762,8.6394185462,96.0,81.5666926015,62.0,751.411791024,748.93658748,1.30000646332,0.281240151068,4.60002287023,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-08-12,22.3,15.0038376591,7.7,17.0265496885,12.6491833377,7.25397814937,99.0,86.5734172212,70.0,752.761902048,751.411791024,0.80000397743,0.0500002485894,3.10001541254,0.0,$day.aqius.max.raw,$day.aqius.min.raw
