Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,DateUTC
                
2019-06-09 00:00:00,19.8654166667,16.3393692283,755.987167272,  ,  ,0.0,0.0,80.1541666667,0.0,  ,  ,0.0,  ,  
2019-06-09 00:05:00,19.9854166667,16.4936930778,755.987167272,  ,  ,0.0,0.0,80.3458333333,0.0,  ,  ,0.0,  ,  
2019-06-09 00:10:00,19.92125,16.3765068156,755.987167272,  ,  ,0.0,0.0,80.0666666667,0.0,  ,  ,0.0,  ,  
2019-06-09 00:15:00,19.9,16.3361893447,755.987167272,  ,  ,0.0,0.0,79.9666666667,0.0,  ,  ,0.0,  ,  
2019-06-09 00:20:00,19.9,16.2071236483,755.987167272,  ,  ,0.0,0.0,79.3125,0.0,  ,  ,0.0,  ,  
2019-06-09 00:25:00,19.92,16.0582574238,755.987167272,  ,  ,0.0,0.0,78.4666666667,0.0,  ,  ,0.0,  ,  
2019-06-09 00:30:00,19.9875,16.0016588675,756.016050244,  ,  ,0.0,0.0,77.8583333333,0.0,  ,  ,0.0,  ,  
2019-06-09 00:35:00,20.12875,16.0501543277,756.06217344,  ,  ,0.0,0.0,77.4208333333,0.0,  ,  ,0.0,  ,  
2019-06-09 00:40:00,20.2,16.1132543732,756.06217344,  ,  ,0.0,0.0,77.3916666667,0.0,  ,  ,0.0,  ,  
2019-06-09 00:45:00,20.2,15.9289671222,756.033356458,  ,  ,0.0,0.0,76.4875,0.0,  ,  ,0.0,  ,  
2019-06-09 00:50:00,20.2,16.0946570765,755.987167272,  ,  ,0.0,0.0,77.3,0.0,  ,  ,0.0,  ,  
2019-06-09 00:55:00,20.1545833333,16.1627715693,755.987167272,  ,  ,0.0,0.0,77.8541666667,0.0,  ,  ,0.0,  ,  
2019-06-09 01:00:00,20.0191666667,15.9692954316,756.016007199,  ,  ,0.0,0.0,77.5458333333,0.0,  ,  ,0.0,  ,  
2019-06-09 01:05:00,19.9,15.9603947913,756.06217344,  ,  ,0.0,0.0,78.075,0.0,  ,  ,0.0,  ,  
2019-06-09 01:10:00,19.82125,16.2022070416,756.06217344,  ,  ,0.0,0.0,79.675,0.0,  ,  ,0.0,  ,  
2019-06-09 01:15:00,19.7345833333,16.3770625281,756.06217344,  ,  ,0.0,0.0,81.0,0.0,  ,  ,0.0,  ,  
2019-06-09 01:20:00,19.7,16.1531293611,756.06217344,  ,  ,0.0,0.0,80.025,0.0,  ,  ,0.0,  ,  
2019-06-09 01:25:00,19.5070833333,15.7545025855,756.06217344,  ,  ,0.0,0.0,78.9541666667,0.0,  ,  ,0.0,  ,  
