Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,DateUTC
                
2020-08-04 00:00:00,,,751.176580334,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 00:05:00,,,751.18677252,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 00:10:00,,,751.18677252,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 00:15:00,,,751.18677252,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 00:20:00,,,751.18677252,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 00:25:00,,,751.18677252,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 00:30:00,,,751.251586502,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 00:35:00,,,751.261778688,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 00:40:00,,,751.261778688,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 00:45:00,,,751.32659267,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 00:50:00,,,751.336784856,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 00:55:00,,,751.336784856,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 01:00:00,,,751.401593182,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 01:05:00,,,751.411791024,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 01:10:00,,,751.411791024,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 01:15:00,,,751.476605006,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 01:20:00,,,751.486797192,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 01:25:00,,,751.486797192,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 01:30:00,,,751.486797192,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 01:35:00,,,751.486797192,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 01:40:00,,,751.486797192,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 01:45:00,,,751.551605518,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 01:50:00,,,751.56180336,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 01:55:00,,,751.56180336,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 02:00:00,,,751.626617342,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 02:05:00,,,751.636809528,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 02:10:00,,,751.636809528,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 02:15:00,,,751.701617854,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 02:20:00,,,751.711815696,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 02:25:00,,,751.711815696,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 02:30:00,,,751.776629678,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 02:35:00,,,751.786821864,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 02:40:00,,,751.786821864,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 02:45:00,,,751.851635846,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 02:50:00,,,751.861828032,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 02:55:00,,,751.861828032,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 03:00:00,,,751.861828032,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 03:05:00,,,751.861828032,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 03:10:00,,,751.861828032,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 03:15:00,,,751.926642014,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 03:20:00,,,751.9368342,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 03:25:00,,,751.9368342,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 03:30:00,,,751.87198425,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 03:35:00,,,751.861828032,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 03:40:00,,,751.861828032,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 03:45:00,,,751.861828032,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 03:50:00,,,751.861828032,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 03:55:00,,,751.861828032,  ,  ,,,,,  ,  ,0.0,  ,  
2020-08-04 04:00:00,,,751.861828032,  ,  ,,,,,  ,  ,0.0,  ,  
