Date,TemperatureHighC,TemperatureAvgC,TemperatureLowC,DewpointHighC,DewpointAvgC,DewpointLowC,HumidityHigh,HumidityAvg,HumidityLow,PressureMaxhPa,PressureMinhPa,WindSpeedMaxKMH,WindSpeedAvgKMH,GustSpeedMaxKMH,PrecipitationSumCM,aqiusHigh,aqiusLow
                
2019-01-01,-1.0,-1.85503348214,-3.0,-2.04006602934,-2.68692943281,-3.82734958485,96.0,94.0370535714,91.0,756.362198112,740.085859656,5.30002635048,2.95176318737,12.0000596615,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-01-02,-1.3,-1.7201777032,-2.5,-2.13935702495,-2.70187266773,-3.4201858466,96.0,92.9976741075,91.0,743.536143384,739.18578564,4.80002386458,2.58911082713,10.5000522038,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-01-03,-0.9,-1.91612858365,-3.3,-2.03351760405,-2.69995272878,-3.74556541266,97.0,94.3749373434,90.0,749.761655328,743.536143384,1.60000795486,0.293810984568,4.30002137869,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-01-04,-3.3,-4.45224485583,-7.6,-3.70696552138,-4.91673685867,-8.25966805704,99.0,96.5518229167,94.0,749.386624488,747.511470288,0.0,0.0,2.10001044075,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-01-05,-3.8,-4.82564044528,-6.9,-4.20523267288,-5.56135077272,-7.70012883822,98.0,94.5808301648,91.0,749.086599816,746.386377768,0.600002983073,0.0456276032755,2.40001193229,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-01-06,-6.9,-9.06198783512,-11.8,-7.56368199951,-10.1742033272,-12.9663360993,95.0,91.5992332176,89.0,756.887241288,749.086599816,0.80000397743,0.044442050337,3.10001541254,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-01-07,-8.3,-9.40353676342,-10.1,-9.64274540128,-10.6399476915,-11.3229753317,94.0,90.6818142361,87.0,757.262272128,751.18677252,2.40001193229,0.9673109435,8.30004126584,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-01-08,-5.8,-7.45791367629,-9.1,-7.02894713379,-8.5788495019,-10.4334236811,93.0,91.6519430158,89.0,751.18677252,746.161359264,2.80001392101,1.38644819825,7.50003728841,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-01-09,-7.4,-10.5632339004,-15.9,-8.43301064196,-11.8947677254,-16.8947630908,95.0,89.9624526625,82.0,752.986920552,746.461383936,2.30001143511,0.910935576047,6.30003132226,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-01-10,-6.9,-10.5064451672,-17.3,-7.97693417739,-11.4065717334,-18.4408596686,96.0,93.0703602007,89.0,753.886994568,752.461877376,0.900004474609,0.130243703096,2.90001441819,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-01-11,-8.6,-9.174943419,-10.1,-9.5870318256,-10.3030791774,-11.2839105684,94.0,91.4873527211,88.0,752.536883544,737.985686952,4.50002237305,1.83630641873,9.30004623763,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-01-12,-7.0,-8.62056030141,-9.5,-7.93705983801,-9.75453346406,-10.9687822327,95.0,91.4755753743,89.0,737.985686952,732.885267528,4.50002237305,1.57986168964,9.80004872352,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-01-13,-2.7,-4.77863715278,-7.6,-3.52946228115,-5.79517993131,-8.25966805704,97.0,92.6243166333,82.0,734.31038472,732.360224352,3.3000164069,0.964042698085,7.60003778559,0.254,$day.aqius.max.raw,$day.aqius.min.raw
2019-01-14,-1.1,-1.99920978494,-2.8,-2.09564251082,-3.1481510721,-3.81639118947,95.0,91.8424474324,89.0,732.360224352,728.084872776,4.10002038433,2.36625308389,10.0000497179,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-01-15,0.1,-1.84434037463,-4.8,-1.19299570749,-2.93615967746,-6.32970448322,96.0,92.2457232828,88.0,733.260298368,728.384897448,5.50002734483,2.4575424792,11.3000561812,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-01-16,-3.7,-5.04198548035,-6.2,-5.35825640989,-6.59504884755,-7.42472240917,93.0,88.8710733501,80.0,737.835674616,733.260298368,3.40001690408,1.59080428046,8.30004126584,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-01-17,0.1,-3.55528310476,-6.3,-0.60448906344,-4.82700865974,-8.25072380995,96.0,90.9239293981,80.0,739.56081648,731.460150336,5.80002883637,3.09248110081,13.0000646332,0.0,$day.aqius.max.raw,$day.aqius.min.raw
