Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,DateUTC
                
2019-01-16 00:00:00,-4.8,-6.32970448322,977.6,  ,  ,2.60001292665,6.10003032791,89.0,0.0,  ,  ,0.0,  ,  
2019-01-16 00:05:00,-4.85625,-6.38521808954,977.6,  ,  ,2.63084641328,4.50002237305,89.0,0.0,  ,  ,0.0,  ,  
2019-01-16 00:10:00,-4.99623430962,-6.51908692608,977.6,  ,  ,2.80001392101,5.30002635048,89.0292887029,0.0,  ,  ,0.0,  ,  
2019-01-16 00:15:00,-5.12291666667,-6.50300054132,977.6,  ,  ,2.6920967178,4.80002386458,90.0,0.0,  ,  ,0.0,  ,  
2019-01-16 00:20:00,-5.2,-6.57917193255,977.6,  ,  ,2.10001044075,6.00002983073,90.0,0.0,  ,  ,0.0,  ,  
2019-01-16 00:25:00,-5.25958333333,-6.63805056458,977.6,  ,  ,2.13084392739,4.50002237305,90.0,0.0,  ,  ,0.0,  ,  
2019-01-16 00:30:00,-5.32970711297,-6.70734520875,977.6,  ,  ,2.30001143511,5.10002535612,90.0,0.0,  ,  ,0.0,  ,  
2019-01-16 00:35:00,-5.40958333333,-6.78627728398,977.6,  ,  ,2.31542817843,5.00002485894,90.0,0.0,  ,  ,0.0,  ,  
2019-01-16 00:40:00,-5.50625,-6.82423378413,977.66471173,  ,  ,2.40001193229,4.30002137869,90.4,0.0,  ,  ,0.0,  ,  
2019-01-16 00:45:00,-5.6,-6.87452571719,977.7,  ,  ,2.38459518898,4.80002386458,90.6958333333,0.0,  ,  ,0.0,  ,  
2019-01-16 00:50:00,-5.65958333333,-6.89001523729,977.7,  ,  ,2.30001143511,5.00002485894,91.0,0.0,  ,  ,0.0,  ,  
2019-01-16 00:55:00,-5.7,-6.93000444549,977.764764765,  ,  ,2.34626166506,5.00002485894,91.0,0.0,  ,  ,0.0,  ,  
2019-01-16 01:00:00,-5.78291666667,-7.01204439251,977.8,  ,  ,2.60001292665,4.50002237305,91.0,0.0,  ,  ,0.0,  ,  
2019-01-16 01:05:00,-5.81291666667,-7.041727264,977.8,  ,  ,2.56917944002,5.10002535612,91.0,0.0,  ,  ,0.0,  ,  
2019-01-16 01:10:00,-5.9,-7.1278902743,977.86471173,  ,  ,2.40001193229,4.10002038433,91.0,0.0,  ,  ,0.0,  ,  
2019-01-16 01:15:00,-5.93625,-7.16375727441,977.9,  ,  ,2.38459518898,4.80002386458,91.0,0.0,  ,  ,0.0,  ,  
2019-01-16 01:20:00,-6.00625,-7.23301785659,977.9,  ,  ,2.30001143511,5.50002734483,91.0,0.0,  ,  ,0.0,  ,  
2019-01-16 01:25:00,-6.1,-7.32577791199,977.96472926,  ,  ,2.34626166506,5.10002535612,91.0,0.0,  ,  ,0.0,  ,  
2019-01-16 01:30:00,-6.11,-7.30256299919,978.0,  ,  ,2.60001292665,4.50002237305,91.2333333333,0.0,  ,  ,0.0,  ,  
2019-01-16 01:35:00,-6.19958333333,-7.2930095669,978.0,  ,  ,2.60001292665,6.10003032791,91.9291666667,0.0,  ,  ,0.0,  ,  
