Date,TemperatureHighC,TemperatureAvgC,TemperatureLowC,DewpointHighC,DewpointAvgC,DewpointLowC,HumidityHigh,HumidityAvg,HumidityLow,PressureMaxhPa,PressureMinhPa,WindSpeedMaxKMH,WindSpeedAvgKMH,GustSpeedMaxKMH,PrecipitationSumCM,aqiusHigh,aqiusLow
                
2019-02-01,0.9,-1.01049623843,-2.5,0.62015389744,-1.53296878051,-3.18919045997,99.0,96.2363570602,94.0,1003.2,1000.1,1.4000069605,0.338207639473,5.00002485894,0.762,$day.aqius.max.raw,$day.aqius.min.raw
2019-02-02,-1.4,-2.49699806534,-3.1,-2.48217724678,-3.23955905798,-3.78568379271,97.0,94.6393373843,91.0,1005.2,1003.1,1.4000069605,0.205591299929,5.00002485894,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-02-03,0.7,-1.44556423611,-3.2,0.56093490135,-2.01503265176,-3.82734958485,99.0,95.88828125,94.0,1005.0,1002.3,1.9000094464,0.513199853151,5.10002535612,0.254,$day.aqius.max.raw,$day.aqius.min.raw
2019-02-04,2.4,1.62468555686,0.6,2.25894510575,1.29099871036,0.320856763677,99.0,97.6393984629,95.0,1004.2,1000.2,1.9000094464,0.598635788775,5.50002734483,11.176,$day.aqius.max.raw,$day.aqius.min.raw
2019-02-05,2.2,-2.01177109363,-6.7,1.91709794328,-3.96244028503,-7.63949354695,98.0,86.7221385039,73.0,1014.4,1001.5,3.10001541254,0.822891822705,9.60004772917,1.016,$day.aqius.max.raw,$day.aqius.min.raw
2019-02-06,-1.9,-2.91176652332,-6.2,-4.22016124085,-4.851915936,-7.00498120222,94.0,86.4942234353,82.0,1012.4,1001.7,2.60001292665,0.87361545452,6.30003132226,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-02-07,-2.0,-2.96501958826,-3.8,-2.8344023455,-4.10811473027,-5.39278297885,97.0,91.8437992334,86.0,1005.7,1001.4,1.60000795486,0.3419593799,5.00002485894,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-02-08,0.5,-2.34561001039,-3.7,-2.21170672115,-4.21108805576,-5.39278297885,91.0,87.0458143043,81.0,1005.8,1004.0,1.80000894922,0.7764690704,5.10002535612,0.0,$day.aqius.max.raw,$day.aqius.min.raw
 
2019-02-10,-2.9,-3.49426580992,-3.9,-4.80693258018,-5.48357614953,-6.2571645701,92.0,86.0863809524,82.0,999.6,997.5,4.60002287023,2.6309845092,9.10004524327,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-02-11,0.1,-1.80488702566,-3.7,-1.14646049028,-2.78819201318,-4.80693258018,95.0,92.985397659,89.0,998.0,994.1,4.10002038433,1.89917019473,9.00004474609,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-02-12,1.4,0.659110291483,-0.2,0.588393568993,-0.4638517877,-1.6918563526,95.0,92.1867476852,89.0,994.4,992.1,4.30002137869,2.33143809599,10.0000497179,0.508,$day.aqius.max.raw,$day.aqius.min.raw
2019-02-13,1.2,-1.31912169001,-4.2,0.342828391264,-2.37655836007,-6.55089851997,99.0,92.5813436459,81.0,1000.5,991.2,1.80000894922,0.556310636215,7.80003877995,0.762,$day.aqius.max.raw,$day.aqius.min.raw
2019-02-14,-1.4,-4.70833183815,-11.2,-2.23864831881,-6.13059464979,-12.0041142159,96.0,89.828529003,81.0,1007.6,1000.5,1.80000894922,0.392355665929,4.80002386458,1.016,$day.aqius.max.raw,$day.aqius.min.raw
2019-02-15,3.2,1.1875708912,-1.4,1.40629698721,-0.163526307292,-2.23864831881,95.0,90.7268518519,85.0,1006.7,996.2,2.90001441819,1.6665707858,9.60004772917,1.524,$day.aqius.max.raw,$day.aqius.min.raw
2019-02-16,5.3,1.85016497898,-0.6,1.41550196702,0.0319985309539,-1.58966066548,95.0,87.912572338,75.0,999.5,989.8,2.10001044075,0.931948914432,8.10004027148,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-02-17,4.2,1.41099073497,-0.8,0.0862314678631,-1.72879119992,-5.01488491974,94.0,79.8896747141,65.0,991.2,982.8,5.80002883637,2.61431872878,13.5000671191,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-02-18,-0.6,-3.62522819449,-10.5,-4.57198872781,-7.48598976775,-11.9559787408,90.0,74.8273220183,62.0,1007.1,991.2,5.10002535612,1.87627688928,11.8000586671,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-02-19,3.3,-2.42696093236,-11.5,-2.62954560348,-7.32976001261,-12.6079554046,93.0,69.9238934395,56.0,1006.7,989.3,3.80001889279,2.08917560679,10.1000502151,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-02-20,3.9,1.66825520833,-1.1,1.61101966875,-0.505258882812,-5.96029483613,96.0,85.6224681713,67.0,989.3,979.1,3.3000164069,2.03570890579,9.10004524327,0.508,$day.aqius.max.raw,$day.aqius.min.raw
2019-02-21,1.4,-3.59961036776,-8.7,0.832846693901,-5.27472087538,-10.2228767579,96.0,88.1742207476,76.0,993.5,978.8,5.00002485894,2.63072647089,14.000069605,0.254,$day.aqius.max.raw,$day.aqius.min.raw
