Date,TemperatureHighC,TemperatureAvgC,TemperatureLowC,DewpointHighC,DewpointAvgC,DewpointLowC,HumidityHigh,HumidityAvg,HumidityLow,PressureMaxhPa,PressureMinhPa,WindSpeedMaxKMH,WindSpeedAvgKMH,GustSpeedMaxKMH,PrecipitationSumCM,aqiusHigh,aqiusLow
                
2020-05-01,,,,,,,,,,751.786821864,750.511717008,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-02,,,,,,,,,,752.611889712,748.636562808,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-03,,,,,,,,,,748.786575144,745.93634076,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-04,,,,,,,,,,750.136686168,748.486550472,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-05,,,,,,,,,,749.011593648,743.911174224,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-06,,,,,,,,,,743.911174224,739.410804144,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-07,,,,,,,,,,743.761161888,738.210705456,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-08,,,,,,,,,,749.386624488,743.761161888,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-09,,,,,,,,,,749.386624488,745.786328424,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-10,,,,,,,,,,745.861334592,744.511223568,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-11,,,,,,,,,,745.786328424,739.410804144,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-12,,,,,,,,,,739.410804144,732.285218184,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-13,,,,,,,,,,747.511470288,736.635575928,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-14,,,,,,,,,,747.43646412,745.786328424,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-15,,,,,,,,,,746.68640244,745.93634076,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-16,,,,,,,,,,746.68640244,745.336291416,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-17,,,,,,,,,,746.536390104,743.836168056,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-18,,,,,,,,,,745.111272912,740.910927504,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-19,,,,,,,,,,747.286451784,745.111272912,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-20,,,,,,,,,,746.3113716,743.611149552,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-21,,,,,,,,,,747.211445616,743.761161888,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-22,,,,,,,,,,752.011840368,746.68640244,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-23,,,,,,,,,,755.31211176,751.9368342,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-24,,,,,,,,,,754.862074752,752.611889712,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-25,,,,,,,,,,758.837401656,753.06192672,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-26,,,,,,,,,,760.712555856,758.237352312,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-27,,,,,,,,,,758.237352312,755.987167272,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-28,,,,,,,,,,756.362198112,754.337031576,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-29,,,,,,,,,,754.487043912,751.486797192,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-30,,,,,,,,,,752.236858872,749.086599816,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2020-05-31,,,,,,,,,,750.286698504,748.411544304,,,,0.0,$day.aqius.max.raw,$day.aqius.min.raw

    

