Date,TemperatureHighC,TemperatureAvgC,TemperatureLowC,DewpointHighC,DewpointAvgC,DewpointLowC,HumidityHigh,HumidityAvg,HumidityLow,PressureMaxhPa,PressureMinhPa,WindSpeedMaxKMH,WindSpeedAvgKMH,GustSpeedMaxKMH,PrecipitationSumCM,aqiusHigh,aqiusLow
                
2019-12-01,-1.8,-2.72396778267,-4.7,-4.40722934543,-5.26342945817,-6.08509256387,92.0,82.7466772964,76.0,749.611642992,742.486057032,2.60001292665,1.47968145443,7.30003629405,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-12-02,-2.3,-3.85399594907,-5.7,-3.28860539615,-4.74876088302,-6.3705912873,96.0,93.4955088718,90.0,749.461630656,745.636316088,3.60001789844,2.24602337759,8.10004027148,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-12-03,-1.7,-2.54657098682,-3.4,-2.45162397771,-3.68152103519,-5.14921216239,98.0,92.0179360812,82.0,747.361457952,744.886254408,2.40001193229,0.884825187672,6.10003032791,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-12-04,0.3,-1.67451359833,-3.4,0.161401035609,-2.4349439187,-4.41071121805,99.0,94.555787037,90.0,747.661482624,742.18603236,3.80001889279,1.5369868082,10.3000512094,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-12-05,2.8,1.94642361111,0.3,2.45871008344,1.62219972973,0.161401035609,99.0,97.7315248843,92.0,745.861334592,743.161112544,1.60000795486,0.850380385297,7.60003778559,1.524,$day.aqius.max.raw,$day.aqius.min.raw
2019-12-06,2.7,2.00079207951,1.5,1.68265817741,0.311301824233,-1.23350122438,96.0,88.6974366937,78.0,744.361211232,739.18578564,3.80001889279,1.62134242092,9.80004872352,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-12-07,1.8,1.21753761574,-0.5,1.41827527188,-0.127806565801,-2.5493054206,98.0,90.7961371528,84.0,742.336044696,737.910680784,4.10002038433,1.91887622527,9.30004623763,0.254,$day.aqius.max.raw,$day.aqius.min.raw
2019-12-08,3.7,1.65191464363,-0.5,1.9583508802,0.0329293237222,-2.5493054206,94.0,89.0094448561,83.0,741.886007688,736.335551256,5.30002635048,3.20115740845,11.8000586671,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-12-09,4.3,3.32170722435,2.0,3.27224909296,2.13736679604,-0.523148132885,96.0,92.0216724537,81.0,743.461137216,738.510730128,6.30003132226,4.03378741615,13.0000646332,0.508,$day.aqius.max.raw,$day.aqius.min.raw
2019-12-10,4.4,3.70668103741,2.3,3.61950165096,3.03756248038,1.87337443962,97.0,95.3884250179,93.0,748.861581312,743.461137216,3.90001938997,2.10249959336,7.60003778559,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-12-11,3.8,0.455943287037,-1.6,3.51331401438,-0.488599713524,-2.72684191436,99.0,93.3632392395,89.0,757.037253624,748.861581312,1.30000646332,0.354156853377,5.30002635048,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-12-12,2.4,1.04750157993,-1.5,1.67408455503,0.453782311654,-2.48217724678,99.0,95.8238859954,91.0,756.887241288,753.211939056,3.10001541254,1.00121120575,7.00003480252,0.254,$day.aqius.max.raw,$day.aqius.min.raw
2019-12-13,2.4,1.24078993056,-0.2,1.08285178027,-0.0883410190593,-1.23461356531,98.0,90.8975549769,85.0,753.211939056,749.611642992,3.10001541254,1.97493314066,6.80003380816,0.0,$day.aqius.max.raw,$day.aqius.min.raw
